id,username,created_at,text
8.29047E+17,SFBARTalert,7/2/17 19:19,"b'BART recovering: 10 min delay at LAKE in DUBL, FRMT, RICH and DALY dirs due to police activity.'"
8.2904E+17,SFBARTalert,7/2/17 18:52,b'BART recovering: 10 min delay at LAKE in RICH and DALY dirs due to police activity.'
8.29038E+17,SFBARTalert,7/2/17 18:43,b'10 min delay at LAKE in RICH and DALY dirs due to police activity.'
8.29024E+17,SFBARTalert,7/2/17 17:50,"b'BART recovering: 10 min delay on RICH line in FRMT, RICH and MLBR dirs.'"
8.29019E+17,SFBARTalert,7/2/17 17:30,"b'BART recovering: 20 min delay on RICH line in FRMT, RICH and MLBR dirs.'"
8.29015E+17,SFBARTalert,7/2/17 17:13,"b'20 min delay on RICH line in FRMT, RICH and MLBR dirs due to down power lines adjacent to RICH stn.'"
8.29012E+17,SFBARTalert,7/2/17 17:02,b'BART has resumed normal svc to RICH in all dirs.'
8.29011E+17,SFBARTalert,7/2/17 16:58,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
8.29009E+17,SFBARTalert,7/2/17 16:47,"b'BART svc has stopped at RICH in FRMT, RICH and MLBR dirs due to reports of a down power line.'"
8.29006E+17,SFBARTalert,7/2/17 16:37,b'We have resumed normal svc at MACR stn.'
8.29006E+17,SFBARTalert,7/2/17 16:35,b'Trains are not stopping at MACR in PITT and RICH dirs due to police activity.'
8.29005E+17,SFBARTalert,7/2/17 16:31,"b'Trains are not stopping at MACR in PITT, FRMT, RICH, SFO, MLBR and DALY dirs due to police activity.'"
8.29004E+17,SFBARTalert,7/2/17 16:29,"b'Trains are not stopping at MACR in FRMT, RICH, SFO and MLBR dirs due to police activity.'"
8.28999E+17,SFBARTalert,7/2/17 16:09,"b'BART recovering: 20 min delay between MLBR and COLM in SFO, MLBR and East Bay dirs due to equip prob.'"
8.28996E+17,SFBARTalert,7/2/17 15:56,"b'20 min delay between MLBR and COLM in SFO, MLBR and East Bay dirs due to equip prob.'"
8.28994E+17,SFBARTalert,7/2/17 15:48,b'10 min delay system wide due to wet weather conditions.'
8.28813E+17,SFBARTalert,7/2/17 3:50,b'BART recovering: HAYW stn has re-opened. We continue to have 10 min delays.'
8.28791E+17,SFBARTalert,7/2/17 2:22,b'Major delay on RICH line in FRMT dir due to police activity.'
8.28781E+17,SFBARTalert,7/2/17 1:42,"b'10 min delay between 24TH and BALB on DALY line in SFO, MLBR and East Bay dirs due to equip prob.'"
8.28778E+17,SFBARTalert,7/2/17 1:30,b'10 min delay on PITT line in PITT dir due to equip prob near GLEN stn.'
8.28775E+17,SFBARTalert,7/2/17 1:17,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
8.2877E+17,SFBARTalert,7/2/17 0:59,"b'Major delay at HAYW on FRMT line in FRMT, RICH and DALY dirs due to police activity.'"
8.28767E+17,SFBARTalert,7/2/17 0:49,b'Stn closure and trains are holding out at HAYW stn due to police activity.'
8.28661E+17,SFBARTalert,6/2/17 17:44,"b'BART recovering: 20 min delay at WOAK in SFO, MLBR and DALY dirs due to a medical emergency.'"
8.2866E+17,SFBARTalert,6/2/17 17:40,"b'20 min delay at WOAK in SFO, MLBR and DALY dirs due to a medical emergency.'"
8.28646E+17,SFBARTalert,6/2/17 16:48,b'BART recovering: 10 min delay at COLS in DUBL and FRMT dirs due to police activity.'
8.28645E+17,SFBARTalert,6/2/17 16:44,b'10 min delay at COLS in DUBL and FRMT dirs due to police activity.'
8.28634E+17,SFBARTalert,6/2/17 15:57,b'10 min delay system wide due to wet weather conditions.'
8.28596E+17,SFBARTalert,6/2/17 13:27,b'10 min delay at SF stns in East Bay dir due to equip prob in GLEN area.'
8.2859E+17,SFBARTalert,6/2/17 13:03,"b'10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob in GLEN area.'"
8.28451E+17,SFBARTalert,6/2/17 3:53,"b'10 min delay on DALY line in PITT, DUBL, SFO and MLBR dirs due to equip prob near GLEN stn.'"
8.28428E+17,SFBARTalert,6/2/17 2:19,b'10 min delay at BALB in East Bay dir due to equip prob.'
8.28409E+17,SFBARTalert,6/2/17 1:06,"b'BART recovering: major delay at SF stns in SFO, MLBR and East Bay dirs due to police activity.'"
8.28402E+17,SFBARTalert,6/2/17 0:38,"b'Major delay at SF stns in SFO, MLBR and East Bay dirs due to police activity at MONT stn.'"
8.28401E+17,SFBARTalert,6/2/17 0:31,"b'10 min delay at SF stns in SFO, MLBR and East Bay dirs due to police activity at MONT'"
8.28387E+17,SFBARTalert,5/2/17 23:37,b'BART recovering: 10 min delay at PHIL in SFO and MLBR dirs due to police activity.'
8.28385E+17,SFBARTalert,5/2/17 23:29,b'10 min delay at PHIL in SFO and MLBR dirs due to police activity.'
8.27668E+17,SFBARTalert,4/2/17 0:00,b'10 min delay at WOAK in PITT and DUBL dirs due to equip prob.'
8.27599E+17,SFBARTalert,3/2/17 19:25,b'BART recovering: 10 min delay at FTVL in RICH and DALY dirs due to equip prob.'
8.27597E+17,SFBARTalert,3/2/17 19:19,b'10 min delay at FTVL in RICH and DALY dirs due to equip prob.'
8.27548E+17,SFBARTalert,3/2/17 16:02,"b'BART recovering: 10 min delay in downtown Oak in FRMT, SFO, MLBR and DALY dirs due to police activity.'"
8.27547E+17,SFBARTalert,3/2/17 15:59,"b'10 min delay in downtown Oak in FRMT, SFO, MLBR and DALY dirs due to police activity.'"
8.27414E+17,SFBARTalert,3/2/17 7:11,"b'BART recovering: 10 min delay in PITT, SFO and DALY dirs due to police activity.'"
8.27409E+17,SFBARTalert,3/2/17 6:50,"b'BART recovering: 20 min delay at EMBR in PITT, DUBL, SFO and DALY dirs due to police activity.'"
8.27257E+17,SFBARTalert,2/2/17 20:48,b'BART recovering: 10 min delay at LAKE in RICH and DALY dirs due to police activity.'
8.27199E+17,SFBARTalert,2/2/17 16:58,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity and wet weather conditions.'"
8.27196E+17,SFBARTalert,2/2/17 16:46,"b'10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity and wet weather conditions.'"
8.27147E+17,SFBARTalert,2/2/17 13:30,b'BART recovering: 10 min delay on RICH line in FRMT and MLBR dirs due to track issues in RICH and DELN areas.'
8.27134E+17,SFBARTalert,2/2/17 12:38,b'10 min delay on RICH line in FRMT and MLBR dirs due to track issues in RICH and DELN areas.'
8.27038E+17,SFBARTalert,2/2/17 6:15,b'BART recovering: DBRK stn has reopened. Trains are now stopping.'
8.27025E+17,SFBARTalert,2/2/17 5:23,b'Stn closure and trains are not stopping at DBRK due to a civil disturbance.'
8.26815E+17,SFBARTalert,1/2/17 15:30,b'BART recovering: 10 min delay in downtown Oak in all dirs due to police activity.'
8.2646E+17,SFBARTalert,31/1/17 16:00,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to equip prob.'"
8.26459E+17,SFBARTalert,31/1/17 15:57,"b'10 min delay at SF stns in SFO, MLBR and DALY dirs due to equip prob.'"
8.2618E+17,SFBARTalert,30/1/17 21:29,b'BART recovering: 10 min delay at ORIN in PITT dir due to an earlier equipment prob on track.'
8.26178E+17,SFBARTalert,30/1/17 21:20,b'10 min delay at ORIN in PITT dir due to equip prob.'
8.26114E+17,SFBARTalert,30/1/17 17:05,b'BART recovering: 10 min delay at DALY in SFO and MLBR dirs.'
8.26114E+17,SFBARTalert,30/1/17 17:03,b'10 min delay at DALY in SFO and MLBR dirs.'
8.2589E+17,SFBARTalert,30/1/17 2:16,b'10 min delay at MACR in SFO and MLBR dirs due to equip prob.'
8.25421E+17,SFBARTalert,28/1/17 19:10,b'BART recovering: 10 min delay at CIVC in SFO and East Bay dirs due to police activity.'
8.2542E+17,SFBARTalert,28/1/17 19:08,b'10 min delay at CIVC in SFO and East Bay dirs due to police activity.'
8.25251E+17,SFBARTalert,28/1/17 7:54,b'BART recovering: major delay at SF stns in East Bay dir due to police activity.'
8.25248E+17,SFBARTalert,28/1/17 7:44,b'20 min delay at SF stns in East Bay dir due to police activity.'
8.25191E+17,SFBARTalert,28/1/17 3:57,"b'BART recovering: 10 min delay on DALY line in SFO, MLBR, DALY and East Bay dirs due to police activity at MONT.'"
8.25189E+17,SFBARTalert,28/1/17 3:50,b'Trains are not stopping at MONT stn due to police activity.'
8.25189E+17,SFBARTalert,28/1/17 3:48,"b'10 min delay at MONT on DALY line in SFO, MLBR, DALY and East Bay dirs due to police activity.'"
8.2485E+17,SFBARTalert,27/1/17 5:22,b'10 min delay at SFO in PITT and MLBR dirs due to equip prob.'
8.24832E+17,SFBARTalert,27/1/17 4:09,b'20 min delay at 12TH in FRMT and SF dirs due to equip prob.'
8.24691E+17,SFBARTalert,26/1/17 18:50,"b'BART recovering: 10 min delay between COLM and MLBR in PITT, RICH, SFO and MLBR dirs due to earlier power issues.'"
8.24689E+17,SFBARTalert,26/1/17 18:43,"b'10 min delay between COLM and MLBR in PITT, RICH, SFO and MLBR dirs due to power issues.'"
8.24648E+17,SFBARTalert,26/1/17 15:59,"b'BART recovering: 10 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to an earlier equipment prob on a train.'"
8.24641E+17,SFBARTalert,26/1/17 15:31,"b'10 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to equip prob.'"
8.24619E+17,SFBARTalert,26/1/17 14:06,"b'BART recovering: 20 min delay between MACR and RICH in FRMT, RICH and MLBR dirs due to earlier power issues.'"
8.24617E+17,SFBARTalert,26/1/17 13:58,"b'BART recovering: 10 min delay between MACR and RICH in FRMT, RICH and MLBR dirs due to earlier power issues.'"
8.24616E+17,SFBARTalert,26/1/17 13:52,"b'Delay developing between MACR and RICH in FRMT, RICH and MLBR dirs due to power issues.'"
8.243E+17,SFBARTalert,25/1/17 16:56,b'BART recovering: 20 min delay system wide due to earlier mechanical issues on a train in transbay tube.'
8.24283E+17,SFBARTalert,25/1/17 15:50,b'BART recovering: major delay system wide due to an earlier equipment prob on a train in transbay tube.'
8.24281E+17,SFBARTalert,25/1/17 15:42,b'Major delay system wide due to equip prob in transbay tube.'
8.24279E+17,SFBARTalert,25/1/17 15:34,b'20 min delay in transbay tube in East Bay dir due to equip prob.'
8.24277E+17,SFBARTalert,25/1/17 15:25,b'10 min delay in transbay tube in East Bay dir due to equip prob.'
8.23985E+17,SFBARTalert,24/1/17 20:05,"b'BART recovering: 20 min delay at COLS in FRMT, RICH and DALY dirs due to a medical emergency.'"
8.23984E+17,SFBARTalert,24/1/17 20:01,"b'BART recovering: 10 min delay at COLS in FRMT, RICH and DALY dirs due to a medical emergency.'"
8.23982E+17,SFBARTalert,24/1/17 19:52,b'10 min delay at COLS in RICH and DALY dirs due to a medical emergency aboard a train.'
8.23962E+17,SFBARTalert,24/1/17 18:34,"b'BART recovering: 10 min delay at CIVC in SFO, MLBR and DALY dirs due to an earlier obstruction on track.'"
8.23961E+17,SFBARTalert,24/1/17 18:31,"b'10 min delay at CIVC in SFO, MLBR and DALY dirs due to obstruction.'"
8.2391E+17,SFBARTalert,24/1/17 15:08,b'BART recovering: 10 min delay on PITT line in PITT and SFO dirs due to equip prob.'
8.23905E+17,SFBARTalert,24/1/17 14:46,b'10 min delay on PITT line in PITT and SFO dirs due to equip prob.'
8.23876E+17,SFBARTalert,24/1/17 12:53,"b'BART recovering: 10 min delay at MACR in FRMT, SFO and MLBR dirs due to earlier track maintenance.'"
8.23767E+17,SFBARTalert,24/1/17 5:39,b'BART recovering: 10 min delay on FRMT line in DUBL and FRMT dirs due to equip prob.'
8.23732E+17,SFBARTalert,24/1/17 3:21,b'10 min delay on PITT line in SFO and MLBR dirs due to equip prob.'
8.23586E+17,SFBARTalert,23/1/17 17:39,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
8.23585E+17,SFBARTalert,23/1/17 17:37,"b'20 min delay at 16TH in SFO, MLBR, DALY and East Bay dirs due to police activity. Trains are not stopping at 16th st stn.'"
8.23584E+17,SFBARTalert,23/1/17 17:30,"b'20 min delay at 16TH in SFO, MLBR, DALY and East Bay dirs due to police activity.'"
8.23574E+17,SFBARTalert,23/1/17 16:51,b'BART recovering: 10 min delay system wide due to equipment probs on trains.'
8.23556E+17,SFBARTalert,23/1/17 15:41,b'BART recovering: 10 min delay on SF line in PITT and RICH dirs due to an earlier equipment prob on a train.'
8.23553E+17,SFBARTalert,23/1/17 15:27,b'10 min delay on SF line in PITT and RICH dirs due to equip prob.'
8.23327E+17,SFBARTalert,23/1/17 0:32,"b'BART recovering: 20 min delay at POWL in MLBR, DALY, SF and East Bay dirs due to a medical emergency.'"
8.23322E+17,SFBARTalert,23/1/17 0:10,"b'Major delay at POWL in MLBR, DALY, SF and East Bay dirs due to a major medical emergency.'"
8.2332E+17,SFBARTalert,23/1/17 0:01,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
8.23318E+17,SFBARTalert,22/1/17 23:54,b'Delay developing at POWL in DALY and SF dirs due to a medical emergency.'
8.23201E+17,SFBARTalert,22/1/17 16:09,b'10 min delay on Oak airport connector due to a mechanical prob.'
8.23016E+17,SFBARTalert,22/1/17 3:54,b'Event in SF is over. BART is returning to normal svc.'
8.23005E+17,SFBARTalert,22/1/17 3:11,b'10 min delay at SF stns in SFO and East Bay dirs due to earlier events in downtown SF.'
8.22954E+17,SFBARTalert,21/1/17 23:50,b'20 min delay system wide due to various events in downtown SF and Oak.'
8.22954E+17,SFBARTalert,21/1/17 23:48,b'Trains are now stopping at berkeley stn.'
8.22951E+17,SFBARTalert,21/1/17 23:37,b'Trains are not stopping at DBRK due to police activity.'
8.2295E+17,SFBARTalert,21/1/17 23:33,"b'10 min delay at DBRK in FRMT, RICH and DALY dirs due to police activity.'"
8.22946E+17,SFBARTalert,21/1/17 23:17,b'BART recovering: major delay at EMBR in East Bay dir due to police activity.'
8.22945E+17,SFBARTalert,21/1/17 23:11,b'Major delay at EMBR in East Bay dir due to police activity.'
8.22943E+17,SFBARTalert,21/1/17 23:05,b'20 min delay at EMBR in East Bay dir due to police activity.'
8.22903E+17,SFBARTalert,21/1/17 20:27,b'BART recovering: 10 min delay system wide due to events in downtown Oak area. We are running on a normal saturday schedule.'
8.22876E+17,SFBARTalert,21/1/17 18:40,"b'20 min delay at LAKE in DUBL, FRMT, RICH and DALY dirs due to overcrowding. Select trains will not be stopping at LAKE stn.'"
8.22874E+17,SFBARTalert,21/1/17 18:30,"b'20 min delay at LAKE in DUBL, FRMT, RICH and DALY dirs due to overcrowding.'"
8.22866E+17,SFBARTalert,21/1/17 17:59,"b'10 min delay at LAKE in DUBL, FRMT, RICH and DALY dirs due to overcrowding.'"
8.22703E+17,SFBARTalert,21/1/17 7:09,b'20 min delay on SFO line in SFO and MLBR dirs due to track maint near DALY.'
8.22447E+17,SFBARTalert,20/1/17 14:14,b'BART recovering: 10 min delay on PITT line in SFO dir due to police activity.'
8.22445E+17,SFBARTalert,20/1/17 14:06,b'10 min delay on PITT line in SFO dir due to police activity.'
8.22308E+17,SFBARTalert,20/1/17 5:01,b'BART recovering: 20 min delay at FRMT on FRMT line in RICH dir due to police activity.'
8.22305E+17,SFBARTalert,20/1/17 4:50,b'10 min delay on FRMT line in RICH dir due to police activity at FRMT stn'
8.2227E+17,SFBARTalert,20/1/17 2:31,"b'10 min delay at SF stns in PITT, DUBL, FRMT, RICH, SFO, MLBR and DALY dirs.'"
8.22242E+17,SFBARTalert,20/1/17 0:38,b'10 min delay on DALY line in East Bay dir due to equip prob.'
8.21759E+17,SFBARTalert,18/1/17 16:41,b'BART recovering: 10 min delay at MONT in East Bay dir due to police activity.'
8.21758E+17,SFBARTalert,18/1/17 16:37,b'10 min delay at MONT in East Bay dir due to police activity.'
8.21746E+17,SFBARTalert,18/1/17 15:48,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to an earlier medical emergency.'"
8.21745E+17,SFBARTalert,18/1/17 15:44,"b'10 min delay at SF stns in SFO, MLBR and DALY dirs due to an earlier  medical emergency.'"
8.21542E+17,SFBARTalert,18/1/17 2:18,"b'BART recovering: 10 min delay at WOAK in PITT, DUBL, FRMT and RICH dirs due to police activity.'"
8.2154E+17,SFBARTalert,18/1/17 2:09,"b'10 min delay at WOAK in PITT, DUBL, FRMT and RICH dirs due to police activity.'"
8.21437E+17,SFBARTalert,17/1/17 19:20,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to earlier track maintenance.'"
8.21436E+17,SFBARTalert,17/1/17 19:15,"b'10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to track maint at EMBR.'"
8.21401E+17,SFBARTalert,17/1/17 16:58,"b'BART recovering: 10 min delay in downtown Oak in SFO, MLBR and DALY dirs due to an earlier equipment prob on a train.'"
8.21399E+17,SFBARTalert,17/1/17 16:51,"b'10 min delay in downtown Oak in SFO, MLBR and DALY dirs due to equip prob at EMBR.'"
8.21369E+17,SFBARTalert,17/1/17 14:49,b'10 min delay system wide due to an earlier equipment prob on track at EMBR.'
8.21357E+17,SFBARTalert,17/1/17 14:02,b'BART recovering: major delay system wide due to an earlier equipment prob on track at EMBR.'
8.21353E+17,SFBARTalert,17/1/17 13:48,b'Major delay system wide due to equip prob at EMBR.'
8.21351E+17,SFBARTalert,17/1/17 13:40,"b'Major delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob at EMBR.'"
8.2135E+17,SFBARTalert,17/1/17 13:34,"b'20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob at EMBR and earlier mechanical issues on a train.'"
8.21346E+17,SFBARTalert,17/1/17 13:20,"b'10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob at MONT.'"
8.21103E+17,SFBARTalert,16/1/17 21:12,"b'BART recovering: 10 min delay at BAYF in FRMT, RICH and DALY dirs due to police activity.'"
8.21102E+17,SFBARTalert,16/1/17 21:11,b'10 min delay at BAYF in RICH and DALY dirs due to police activity.'
8.21102E+17,SFBARTalert,16/1/17 21:08,b'BART recovering: trains are now stopping at COLS due to police activity.'
8.21101E+17,SFBARTalert,16/1/17 21:06,b'Trains are not stopping at COLS due to police activity.'
8.20756E+17,SFBARTalert,15/1/17 22:15,"b'BART recovering: 10 min delay at COLS in DUBL, FRMT, RICH and DALY dirs due to police activity.'"
8.20749E+17,SFBARTalert,15/1/17 21:45,"b'BART recovering: 20 min delay at COLS in DUBL, FRMT, RICH and DALY dirs due to police activity.'"
8.20745E+17,SFBARTalert,15/1/17 21:29,"b'10 min delay at COLS in DUBL, RICH and DALY dirs due to police activity.'"
8.20451E+17,SFBARTalert,15/1/17 2:03,b'BART recovering: major delay at ASBY in FRMT and RICH dirs.'
8.20434E+17,SFBARTalert,15/1/17 0:53,b'Trains are not stopping at ASBY due to a major medical emergency.'
8.20433E+17,SFBARTalert,15/1/17 0:49,"b'Major delay at ASBY in FRMT, RICH, DALY and SF dirs due to a major medical emergency.'"
8.2033E+17,SFBARTalert,14/1/17 18:01,b'10 min delay between LAFY and PHIL on PITT line in PITT dir due to track maint.'
8.20122E+17,SFBARTalert,14/1/17 4:13,b'BART recovering: 10 min delay on PITT line in PITT dir due to police activity at ROCK stn.'
8.20115E+17,SFBARTalert,14/1/17 3:46,b'Trains are not stopping at ROCK due to police activity.'
8.19965E+17,SFBARTalert,13/1/17 17:50,"b'BART recovering: 10 min delay between SHAY and UCTY in FRMT, RICH and DALY dirs due to an earlier equipment prob on track.'"
8.19963E+17,SFBARTalert,13/1/17 17:43,"b'10 min delay between SHAY and UCTY in FRMT, RICH and DALY dirs due to equip prob.'"
8.19959E+17,SFBARTalert,13/1/17 17:29,b'BART recovering: 10 min delay at SF stns in East Bay dir due to equip prob and earlier delays in downtown Oak.'
8.19933E+17,SFBARTalert,13/1/17 15:45,b'BART recovering: 10 min delay system wide due to an earlier disabled maintenance vehicle in downtown Oak area.'
8.19924E+17,SFBARTalert,13/1/17 15:09,b'BART recovering: 20 min delay system wide due to an earlier disabled maintenance vehicle in downtown Oak area.'
8.19904E+17,SFBARTalert,13/1/17 13:49,b'BART recovering: major delay system wide due to a disabled maintenance vehicle in downtown Oak area.'
8.19899E+17,SFBARTalert,13/1/17 13:28,b'Major delay system wide.  we have restored svc in downtown Oak area and trains are now moving in all dirs through downtown Oak.'
8.19896E+17,SFBARTalert,13/1/17 13:18,"b'Major delay system wide.  we are restoring svc svc, and trains are now moving through downtown Oak.'"
8.19887E+17,SFBARTalert,13/1/17 12:39,b'Major delay system wide due to a disabled maintenance vehicle between macathur and 19th st'
8.19589E+17,SFBARTalert,12/1/17 16:55,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity and weather conditions.'"
8.19588E+17,SFBARTalert,12/1/17 16:52,b'BART recovering: 10 min delay on PITT line in DALY dir due to earlier mechanical issues.'
8.19575E+17,SFBARTalert,12/1/17 16:01,"b'10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity and wet weather conditions.'"
8.19573E+17,SFBARTalert,12/1/17 15:55,b'10 min delay on PITT line in DALY dir due to equip prob.'
8.19447E+17,SFBARTalert,12/1/17 7:34,b'20 min delay between 16TH and SFO in SFO dir. Also a 20 min delay between DALY and PITT in PITT dir due to track maint.'
8.19442E+17,SFBARTalert,12/1/17 7:13,b'10 min delay between 16TH and SFO in SFO dir. Also a 10 min delay between DALY and PITT in PITT dir due to track maint.'
8.19356E+17,SFBARTalert,12/1/17 1:29,b'10 min delay on PITT line in PITT dir.'
8.19229E+17,SFBARTalert,11/1/17 17:07,"b'BART recovering: 20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to a medical emergency and police activity.'"
8.19227E+17,SFBARTalert,11/1/17 16:57,"b'20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to a medical emergency and police activity.'"
8.19216E+17,SFBARTalert,11/1/17 16:13,"b'10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to a medical emergency and police activity.'"
8.19164E+17,SFBARTalert,11/1/17 12:48,b'BART recovering: 10 min delay at SF stns in PITT and DUBL dirs due to earlier track maintenance.'
8.19163E+17,SFBARTalert,11/1/17 12:43,b'10 min delay at SF stns in PITT and DUBL dirs due to track maint.'
8.19057E+17,SFBARTalert,11/1/17 5:44,"b'BART recovering: major delay at SF stns on DALY line in SFO, MLBR and East Bay dirs due to an earlier obstruction on track.'"
8.19026E+17,SFBARTalert,11/1/17 3:40,b'Trains are not stopping at EMBR due to police activity.'
8.19E+17,SFBARTalert,11/1/17 1:57,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
8.18995E+17,SFBARTalert,11/1/17 1:35,b'Major delay system wide between BALB and DALY on DALY line due to obstruction.'
8.18989E+17,SFBARTalert,11/1/17 1:11,"b'BART recovering: 20 min delay in SFO, MLBR and East Bay dirs due to equip prob.'"
8.18984E+17,SFBARTalert,11/1/17 0:52,"b'Major delay at DALY in SFO, MLBR and East Bay dirs due to equip prob.'"
8.18966E+17,SFBARTalert,10/1/17 23:41,"b'BART recovering: 20 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob.'"
8.18965E+17,SFBARTalert,10/1/17 23:37,"b'20 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob.'"
8.18963E+17,SFBARTalert,10/1/17 23:30,"b'10 min delay at 24TH in SFO, MLBR and DALY dirs due to equip prob.'"
8.18928E+17,SFBARTalert,10/1/17 21:09,b'10 min delay system wide due to weather related conditions.'
8.18869E+17,SFBARTalert,10/1/17 17:16,b'BART recovering: 10 min delay at SF stns in East Bay dir due to equip prob.'
8.18867E+17,SFBARTalert,10/1/17 17:06,b'10 min delay at SF stns in East Bay dir due to equip prob.'
8.18849E+17,SFBARTalert,10/1/17 15:55,b'10 min delay system wide due to wet weather conditions.'
8.18823E+17,SFBARTalert,10/1/17 14:14,b'BART recovering: 10 min delay at 19TH in RICH dir due to police activity.'
8.18822E+17,SFBARTalert,10/1/17 14:09,b'10 min delay at 19TH in RICH dir due to police activity.'
8.18635E+17,SFBARTalert,10/1/17 1:46,b'BART recovering: 10 min delay on DALY line in SFO and DALY dirs due to equip prob.'
8.18533E+17,SFBARTalert,9/1/17 19:02,b'BART recovering: 10 min delay at COLS in DUBL and FRMT dirs due to police activity.'
8.18533E+17,SFBARTalert,9/1/17 18:59,b'10 min delay at COLS in DUBL and FRMT dirs due to police activity.'
8.1851E+17,SFBARTalert,9/1/17 17:30,"b'BART recovering: 10 min delay at DELN in FRMT, RICH and MLBR dirs due to an earlier medical emergency.'"
8.18507E+17,SFBARTalert,9/1/17 17:18,"b'10 min delay at DELN in FRMT, RICH and MLBR dirs due to a medical emergency.'"
8.18502E+17,SFBARTalert,9/1/17 16:55,"b'BART recovering: 10 min delay at WOAK in SFO, MLBR and DALY dirs due to police activity.'"
8.185E+17,SFBARTalert,9/1/17 16:49,"b'10 min delay at WOAK in SFO, MLBR and DALY dirs.'"
8.18437E+17,SFBARTalert,9/1/17 12:41,b'BART recovering: 10 min delay at DALY in PITT and DUBL dirs due to earlier track maintenance.'
8.18434E+17,SFBARTalert,9/1/17 12:26,b'10 min delay at DALY in PITT and DUBL dirs due to track maint.'
8.18186E+17,SFBARTalert,8/1/17 20:01,"b'BART recovering: 10 min delay between BALB and DALY in SFO, MLBR and East Bay dirs due to wet weather conditons and debris on trackway.'"
8.1817E+17,SFBARTalert,8/1/17 18:57,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
8.18152E+17,SFBARTalert,8/1/17 17:48,"b'Major delay between BALB and DALY in SFO, MLBR and East Bay dirs due to debris on trackway.'"
8.18151E+17,SFBARTalert,8/1/17 17:43,b'Major delay at BALB in PITT and DUBL dirs due to debris in trackway.'
8.18146E+17,SFBARTalert,8/1/17 17:22,"b'10 min delay at SFO on SFO line in PITT, SFO and MLBR dirs due to equip prob.'"
8.18141E+17,SFBARTalert,8/1/17 17:03,b'10 min delay system wide due to wet rails and weather related conditions.'
8.18125E+17,SFBARTalert,8/1/17 16:00,b'10 min delay at DALY in East Bay dir due to equip prob.'
8.1791E+17,SFBARTalert,8/1/17 1:45,b'10 min delay on PITT line in PITT and SFO dirs due to equip prob near LAFY.'
8.17877E+17,SFBARTalert,7/1/17 23:34,b'10 min delay at LAFY in SFO and MLBR dirs due to equip prob.'
8.17862E+17,SFBARTalert,7/1/17 22:35,b'BART recovering: 10 min delay at WOAK in SFO and DALY dirs due to a medical emergency.'
8.17565E+17,SFBARTalert,7/1/17 2:54,b'BART recovering: 10 min delay between SHAY and UCTY on FRMT line in FRMT and RICH dirs due to equip prob.'
8.17563E+17,SFBARTalert,7/1/17 2:44,b'BART recovering: 10 min delay on RICH line in RICH dir due to an earlier equipment prob on track.'
8.17549E+17,SFBARTalert,7/1/17 1:50,b'10 min delay on DALY line in East Bay dir due to police activity.'
8.17495E+17,SFBARTalert,6/1/17 22:15,"b'BART recovering: 10 min delay at WOAK in MLBR, DALY and SF dirs due to an earlier medical emergency.'"
8.17494E+17,SFBARTalert,6/1/17 22:11,"b'10 min delay at WOAK in MLBR, DALY and SF dirs due to a medical emergency.'"
8.17487E+17,SFBARTalert,6/1/17 21:45,"b'BART recovering: 10 min delay on RICH line in FRMT, RICH and MLBR dirs due to an earlier equipment prob on track.'"
8.1747E+17,SFBARTalert,6/1/17 20:37,"b'10 min delay between DBRK and NBRK in FRMT, RICH and MLBR dirs due to equip prob.'"
8.17446E+17,SFBARTalert,6/1/17 18:59,b'BART recovering: 20 min delay system wide due to an earlier disabled train at WOAK.'
8.17426E+17,SFBARTalert,6/1/17 17:42,b'BART recovering: major delay system wide due to an earlier disabled train at WOAK.'
